,ymd,법정동,아파트,전용면적,거래금액
2049,201412,사직동,광화문스페이스본(101동~105동),108.07,"82,500"
2050,201412,사직동,광화문스페이스본(101동~105동),146.92,"113,000"
2051,201412,사직동,광화문스페이스본(101동~105동),160.85,"99,500"
2052,201412,당주동,세종,91.46,"47,000"
2053,201412,내수동,경희궁의아침3단지,150.48,"111,000"
2054,201412,내수동,경희궁의아침3단지,174.55,"155,000"
2055,201412,익선동,운현신화타워,57.18,"31,000"
2056,201412,익선동,현대뜨레비앙,36.08,"20,500"
2057,201412,익선동,현대뜨레비앙,58.78,"41,500"
2058,201412,인의동,효성쥬얼리시티,84.7,"51,000"
2059,201412,연건동,이화에수풀,16.98,"16,400"
2060,201412,명륜1가,렉스빌,135.79,"69,000"
2061,201412,명륜1가,건양하늘터,84.9,"45,500"
2062,201412,명륜2가,아남2,84.9,"43,000"
2063,201412,명륜2가,아남1,84.9,"48,200"
2064,201412,명륜2가,아남1,84.8,"51,000"
2065,201412,명륜2가,아남1,84.8,"53,000"
2066,201412,명륜2가,아남1,84.9,"53,500"
2067,201412,명륜2가,아남1,84.9,"59,000"
2068,201412,명륜2가,아남1,84.9,"55,000"
2069,201412,명륜2가,아남1,84.9,"51,000"
2070,201412,창신동,창신쌍용2,54.7,"22,000"
2071,201412,창신동,창신쌍용1,106.62,"37,000"
2072,201412,창신동,두산,84.9,"48,000"
2073,201412,창신동,두산,59.95,"36,000"
2074,201412,창신동,창신쌍용2,115.53,"41,500"
2075,201412,창신동,창신쌍용1,54.7,"25,600"
2076,201412,창신동,창신쌍용1,79.87,"33,000"
2077,201412,창신동,창신쌍용2,106.62,"40,300"
2078,201412,창신동,창신쌍용2,54.7,"24,000"
2079,201412,창신동,창신쌍용2,54.7,"24,000"
2080,201412,창신동,두산,59.95,"35,500"
2081,201412,창신동,창신쌍용2,79.87,"29,100"
2082,201412,창신동,창신쌍용2,64.66,"24,000"
2083,201412,창신동,창신쌍용1,79.87,"33,500"
2084,201412,숭인동,종로청계힐스테이트,59.9426,"39,000"
2085,201412,숭인동,종로청계힐스테이트,59.9426,"38,500"
2086,201412,숭인동,숭인한양LEEPS,12.78,"11,500"
2087,201412,숭인동,종로청계힐스테이트,114.7153,"58,000"
2088,201412,숭인동,롯데캐슬천지인,84.95,"52,000"
2089,201412,숭인동,종로센트레빌,59.92,"37,450"
2090,201412,숭인동,종로청계힐스테이트,84.9478,"49,500"
2091,201412,숭인동,종로센트레빌,84.92,"46,500"
2092,201412,숭인동,종로센트레빌,59.92,"37,900"
2093,201412,숭인동,종로청계힐스테이트,59.9426,"42,000"
2094,201412,숭인동,종로청계힐스테이트,59.9426,"41,500"
2095,201412,평창동,갑을아파트,30.46,"13,000"
2096,201412,평창동,삼성,59.97,"29,900"
2097,201412,무악동,인왕산아이파크,84.858,"63,500"
2098,201412,무악동,인왕산아이파크,84.858,"52,000"
2099,201412,무악동,현대,84.92,"51,950"
2100,201412,무악동,현대,84.92,"50,450"
2101,201412,무악동,인왕산아이파크,114.931,"78,000"
2102,201412,무악동,인왕산아이파크,114.931,"69,000"
2103,201412,무악동,인왕산아이파크,84.858,"56,000"
2104,201412,무악동,현대,60.0,"39,840"
2105,201412,무악동,인왕산아이파크,114.931,"78,800"
2106,201412,무악동,인왕산아이파크,84.858,"64,300"
2107,201412,무악동,현대,60.0,"38,790"
2108,201412,무악동,인왕산아이파크,59.993,"43,000"
2109,201412,무악동,현대,60.0,"32,980"
2110,201501,사직동,광화문스페이스본(101동~105동),151.81,"100,000"
2111,201501,사직동,광화문스페이스본(101동~105동),94.51,"73,000"
2112,201501,사직동,광화문스페이스본(106동),150.4,"100,500"
2113,201501,사직동,광화문스페이스본(101동~105동),151.81,"110,000"
2114,201501,당주동,롯데미도파광화문빌딩,93.36,"44,200"
2115,201501,내수동,경희궁파크팰리스,117.26,"91,000"
2116,201501,내수동,경희궁파크팰리스,148.09,"101,500"
2117,201501,내수동,세종로대우,76.66,"50,000"
2118,201501,인의동,효성쥬얼리시티,84.98,"44,000"
2119,201501,인의동,효성쥬얼리시티,84.98,"40,700"
2120,201501,인의동,효성쥬얼리시티,84.7,"45,000"
2121,201501,인의동,효성쥬얼리시티,84.7,"41,000"
2122,201501,명륜1가,건양하늘터,82.63,"46,900"
2123,201501,명륜2가,아남2,84.9,"49,200"
2124,201501,명륜2가,아남2,59.4,"33,500"
2125,201501,창신동,창신쌍용1,54.7,"26,950"
2126,201501,창신동,창신쌍용2,54.7,"25,000"
2127,201501,창신동,창신쌍용2,79.87,"32,000"
2128,201501,창신동,창신쌍용2,106.62,"35,000"
2129,201501,창신동,창신쌍용2,54.7,"24,000"
2130,201501,창신동,창신쌍용2,54.7,"23,800"
2131,201501,창신동,MID그린(4동),59.55,"21,000"
2132,201501,창신동,창신쌍용2,106.62,"40,000"
2133,201501,창신동,창신쌍용2,79.87,"33,500"
2134,201501,창신동,창신쌍용1,54.7,"26,000"
2135,201501,창신동,브라운스톤창신,84.81,"46,000"
2136,201501,창신동,창신쌍용1,79.87,"33,000"
2137,201501,창신동,창신쌍용2,79.87,"30,600"
2138,201501,창신동,창신쌍용1,54.7,"24,700"
2139,201501,창신동,흥인,58.23,"17,800"
2140,201501,창신동,창신쌍용1,79.87,"34,000"
2141,201501,창신동,창신쌍용2,54.7,"23,800"
2142,201501,창신동,창신쌍용2,64.66,"27,400"
2143,201501,창신동,창신쌍용2,64.66,"25,500"
2144,201501,창신동,MID그린(1동),59.55,"22,800"
2145,201501,숭인동,종로센트레빌,59.92,"38,900"
2146,201501,숭인동,종로중흥S클래스,19.466,"14,000"
2147,201501,숭인동,종로센트레빌,84.92,"47,000"
2148,201501,숭인동,롯데캐슬천지인,84.95,"52,600"
2149,201501,숭인동,종로청계힐스테이트,59.9426,"39,500"
2150,201501,숭인동,종로센트레빌,59.92,"38,200"
2151,201501,숭인동,종로센트레빌,84.92,"47,500"
2152,201501,숭인동,종로청계힐스테이트,114.7153,"56,000"
2153,201501,숭인동,종로청계힐스테이트,59.9426,"39,000"
2154,201501,숭인동,종로센트레빌,59.92,"37,900"
2155,201501,숭인동,종로센트레빌,59.92,"37,800"
2156,201501,숭인동,종로센트레빌,114.67,"55,000"
2157,201501,숭인동,종로센트레빌,59.92,"38,700"
2158,201501,숭인동,종로청계힐스테이트,59.9426,"37,150"
2159,201501,숭인동,탑스빌,82.94,"34,500"
2160,201501,숭인동,종로센트레빌,59.92,"39,000"
2161,201501,숭인동,삼전솔하임2차,16.67,"12,300"
2162,201501,숭인동,종로중흥S클래스,19.466,"13,400"
2163,201501,숭인동,종로센트레빌,84.92,"46,000"
2164,201501,숭인동,종로청계힐스테이트,59.9426,"39,600"
2165,201501,숭인동,종로센트레빌,59.92,"38,200"
2166,201501,행촌동,대성아파트,45.39,"12,800"
2167,201501,구기동,포시즌,100.66,"40,000"
2168,201501,평창동,벽산블루밍평창힐스,155.97,"112,000"
2169,201501,평창동,롯데낙천대,91.06,"50,500"
2170,201501,평창동,갑을아파트,32.56,"14,000"
2171,201501,평창동,갑을아파트,53.33,"22,000"
2172,201501,무악동,인왕산아이파크,84.858,"64,300"
2173,201501,무악동,인왕산아이파크,84.858,"62,800"
2174,201501,무악동,인왕산아이파크,84.858,"64,800"
2175,201501,무악동,현대,114.9,"67,400"
2176,201501,무악동,현대,84.92,"52,400"
2177,201501,무악동,현대,114.9,"68,900"
2178,201501,무악동,현대,114.9,"61,950"
2179,201501,무악동,현대,114.9,"59,900"
2180,201501,무악동,인왕산아이파크,114.931,"77,000"
2181,201501,무악동,인왕산아이파크,84.858,"64,700"
2182,201501,무악동,현대,84.92,"44,850"
2183,201501,무악동,현대,114.9,"58,900"
2184,201501,무악동,인왕산아이파크,114.931,"77,000"
2185,201502,필운동,두레엘리시안,59.85,"46,500"
2186,201502,필운동,신동아블루아광화문의꿈,111.97,"74,000"
2187,201502,사직동,광화문스페이스본(101동~105동),146.92,"104,000"
2188,201502,사직동,광화문스페이스본(101동~105동),70.8,"65,000"
2189,201502,사직동,광화문스페이스본(101동~105동),94.28,"75,000"
2190,201502,사직동,광화문스페이스본(101동~105동),94.28,"77,900"
2191,201502,사직동,광화문스페이스본(101동~105동),94.28,"76,500"
2192,201502,내수동,경희궁의아침3단지,174.55,"155,000"
2193,201502,견지동,대성스카이렉스,137.55,"77,000"
2194,201502,익선동,현대뜨레비앙,48.54,"25,700"
2195,201502,익선동,현대뜨레비앙,48.54,"25,700"
2196,201502,익선동,현대뜨레비앙,48.54,"25,000"
2197,201502,인의동,효성쥬얼리시티,98.39,"53,500"
2198,201502,인의동,효성쥬얼리시티,84.98,"43,000"
2199,201502,인의동,효성쥬얼리시티,84.98,"51,500"
2200,201502,충신동,CS타워,22.17,"15,300"
2201,201502,명륜1가,건양하늘터,84.78,"43,000"
2202,201502,명륜2가,아남1,84.9,"51,000"
2203,201502,명륜2가,아남1,84.9,"56,500"
2204,201502,명륜2가,아남1,84.8,"55,400"
2205,201502,창신동,두산,59.95,"37,500"
2206,201502,창신동,MID그린(6동),59.04,"24,500"
2207,201502,창신동,창신쌍용2,79.87,"30,500"
2208,201502,창신동,성용,59.28,"23,700"
2209,201502,창신동,창신쌍용2,54.7,"25,000"
2210,201502,창신동,창신쌍용2,54.7,"22,800"
2211,201502,창신동,창신쌍용1,54.7,"26,800"
2212,201502,창신동,창신쌍용1,79.87,"34,000"
2213,201502,창신동,창신쌍용2,79.87,"30,500"
2214,201502,창신동,창신쌍용1,54.7,"25,900"
2215,201502,창신동,창신쌍용1,54.7,"28,250"
2216,201502,창신동,창신쌍용1,54.7,"26,700"
2217,201502,창신동,창신쌍용1,106.62,"39,500"
2218,201502,창신동,창신쌍용2,79.87,"30,100"
2219,201502,창신동,두산,59.95,"36,000"
2220,201502,창신동,창신쌍용1,79.87,"34,800"
2221,201502,창신동,창신쌍용1,79.87,"36,900"
2222,201502,창신동,창신쌍용2,106.62,"40,000"
2223,201502,창신동,창신쌍용1,54.7,"27,900"
2224,201502,창신동,창신쌍용2,64.66,"26,000"
2225,201502,창신동,창신쌍용2,64.66,"26,500"
2226,201502,창신동,두산,84.9,"52,000"
2227,201502,창신동,창신쌍용2,54.7,"23,700"
2228,201502,창신동,브라운스톤창신,84.67,"44,000"
2229,201502,창신동,창신쌍용2,64.66,"26,300"
2230,201502,창신동,두산,84.9,"46,000"
2231,201502,숭인동,종로동광모닝스카이,15.855,"11,500"
2232,201502,숭인동,종로센트레빌,114.67,"56,000"
2233,201502,숭인동,롯데캐슬천지인,84.95,"52,800"
2234,201502,숭인동,삼전솔하임2차,16.67,"13,980"
2235,201502,숭인동,숭인한양LEEPS,12.78,"11,550"
2236,201502,숭인동,롯데캐슬천지인,111.73,"60,000"
2237,201502,숭인동,롯데캐슬천지인,84.95,"50,300"
2238,201502,숭인동,종로중흥S클래스,17.811,"13,700"
2239,201502,숭인동,종로아인스빌,12.15,"11,450"
2240,201502,숭인동,종로청계힐스테이트,59.9426,"39,500"
2241,201502,숭인동,롯데캐슬천지인,84.95,"53,800"
2242,201502,숭인동,종로센트레빌,84.92,"47,000"
2243,201502,숭인동,종로센트레빌,84.92,"49,000"
2244,201502,숭인동,종로센트레빌,59.92,"38,500"
2245,201502,평창동,갑을아파트,32.54,"14,000"
2246,201502,신영동,대아파크빌,59.22,"25,200"
2247,201502,무악동,인왕산아이파크,84.858,"58,900"
2248,201502,무악동,인왕산아이파크,84.858,"63,500"
2249,201502,무악동,인왕산아이파크,84.858,"59,000"
2250,201502,무악동,인왕산아이파크,59.993,"47,900"
2251,201502,무악동,인왕산아이파크,84.858,"67,000"
2252,201502,무악동,현대,84.92,"54,970"
2253,201502,무악동,현대,84.92,"55,870"
2254,201502,무악동,인왕산아이파크,84.858,"66,700"
2255,201502,무악동,현대,114.9,"59,950"
2256,201502,무악동,현대,84.92,"45,890"
2257,201502,무악동,현대,60.0,"35,790"
2258,201503,청운동,청운현대,129.76,"89,000"
2259,201503,신교동,신현(101동),84.82,"48,500"
2260,201503,사직동,광화문스페이스본(101동~105동),94.51,"85,000"
2261,201503,사직동,광화문스페이스본(106동),144.52,"107,000"
2262,201503,사직동,광화문스페이스본(101동~105동),94.51,"73,000"
2263,201503,사직동,광화문스페이스본(101동~105동),126.34,"96,500"
2264,201503,사직동,광화문스페이스본(101동~105동),97.61,"77,000"
2265,201503,당주동,롯데미도파광화문빌딩,93.36,"42,500"
2266,201503,내수동,경희궁의아침2단지,124.17,"108,000"
2267,201503,내수동,경희궁파크팰리스,146.39,"117,500"
2268,201503,내수동,경희궁의아침4단지,150.48,"115,000"
2269,201503,내수동,경희궁파크팰리스,147.62,"111,000"
2270,201503,익선동,현대뜨레비앙,48.54,"25,700"
2271,201503,인의동,효성쥬얼리시티,84.98,"51,000"
2272,201503,인의동,효성쥬얼리시티,98.39,"60,000"
2273,201503,연건동,이화에수풀,16.98,"17,500"
2274,201503,명륜1가,아미레스아파트,73.17,"40,700"
2275,201503,명륜2가,아남1,84.9,"56,300"
2276,201503,명륜2가,아남2,114.36,"74,500"
2277,201503,명륜2가,아남1,84.9,"58,000"
2278,201503,명륜2가,아남1,84.9,"58,500"
2279,201503,명륜2가,아남2,84.9,"50,000"
2280,201503,명륜2가,아남1,84.9,"59,500"
2281,201503,창신동,창신쌍용1,54.7,"27,600"
2282,201503,창신동,창신쌍용1,54.7,"25,900"
2283,201503,창신동,창신이수,84.5,"44,500"
2284,201503,창신동,두산,59.95,"39,000"
2285,201503,창신동,창신쌍용2,64.66,"27,300"
2286,201503,창신동,창신쌍용2,64.66,"28,000"
2287,201503,창신동,창신쌍용1,79.87,"34,200"
2288,201503,창신동,동대문,28.8,"19,800"
2289,201503,창신동,창신쌍용1,54.7,"25,000"
2290,201503,창신동,창신쌍용1,54.7,"26,200"
2291,201503,창신동,두산,59.95,"38,100"
2292,201503,창신동,두산,84.9,"48,500"
2293,201503,창신동,(578-5)201호 미공시,158.18,"42,000"
2294,201503,창신동,창신쌍용2,115.53,"42,000"
2295,201503,창신동,창신쌍용2,64.66,"27,000"
2296,201503,창신동,창신쌍용2,64.66,"27,000"
2297,201503,창신동,두산,84.9,"56,200"
2298,201503,창신동,창신쌍용2,64.66,"26,700"
2299,201503,창신동,두산,84.9,"49,500"
2300,201503,창신동,두산,84.9,"53,000"
2301,201503,창신동,창신쌍용1,79.87,"34,800"
2302,201503,창신동,브라운스톤창신,84.81,"42,700"
2303,201503,창신동,브라운스톤창신,84.81,"43,500"
2304,201503,창신동,창신이수,84.5,"44,500"
2305,201503,창신동,창신쌍용1,54.7,"27,000"
2306,201503,창신동,창신쌍용1,54.7,"26,300"
2307,201503,창신동,흥인,56.88,"18,000"
2308,201503,숭인동,숭인상가,78.75,"31,000"
2309,201503,숭인동,롯데캐슬천지인,84.95,"51,000"
2310,201503,숭인동,삼전솔하임2차,15.0,"12,000"
2311,201503,숭인동,종로청계힐스테이트,114.7153,"55,500"
2312,201503,숭인동,종로청계힐스테이트,59.9426,"40,500"
2313,201503,숭인동,롯데캐슬천지인,84.95,"51,600"
2314,201503,숭인동,종로센트레빌,114.67,"58,000"
2315,201503,숭인동,종로청계힐스테이트,59.9426,"38,000"
2316,201503,숭인동,종로청계힐스테이트,114.7153,"56,800"
2317,201503,숭인동,종로청계힐스테이트,84.9478,"50,000"
2318,201503,숭인동,삼전솔하임2차,15.0,"12,000"
2319,201503,숭인동,종로센트레빌,59.92,"38,400"
2320,201503,숭인동,종로동광모닝스카이,15.855,"10,900"
2321,201503,숭인동,종로동광모닝스카이,15.855,"10,900"
2322,201503,숭인동,종로동광모닝스카이,15.855,"11,300"
2323,201503,숭인동,종로센트레빌,59.92,"38,000"
2324,201503,숭인동,종로동광모닝스카이,15.855,"11,400"
2325,201503,숭인동,종로센트레빌,84.92,"48,500"
2326,201503,숭인동,삼전솔하임4차,15.09,"14,200"
2327,201503,숭인동,삼전솔하임4차,15.09,"14,200"
2328,201503,숭인동,삼전솔하임2차,16.67,"12,500"
2329,201503,숭인동,종로유케이201,12.08,"10,500"
2330,201503,숭인동,종로유케이201,12.01,"10,300"
2331,201503,숭인동,종로중흥S클래스,19.466,"12,500"
2332,201503,숭인동,종로청계힐스테이트,59.9426,"41,600"
2333,201503,숭인동,삼전솔하임2차,14.69,"13,380"
2334,201503,숭인동,삼전솔하임2차,16.67,"13,980"
2335,201503,숭인동,숭인상가,78.75,"31,000"
2336,201503,숭인동,삼전솔하임2차,15.0,"13,780"
2337,201503,숭인동,롯데캐슬천지인,84.95,"53,000"
2338,201503,평창동,갑을아파트,32.54,"13,000"
2339,201503,평창동,삼성,59.97,"30,000"
2340,201503,평창동,벽산블루밍평창힐스,150.94,"85,500"
2341,201503,평창동,형우럭스빌(33-1),103.07,"48,500"
2342,201503,신영동,대아파크빌,59.22,"27,000"
2343,201503,신영동,대아파크빌,59.22,"25,500"
2344,201503,무악동,현대,84.92,"47,990"
2345,201503,무악동,인왕산아이파크,157.289,"107,500"
2346,201503,무악동,현대,84.92,"47,990"
2347,201503,무악동,현대,114.9,"59,950"
2348,201503,무악동,현대,60.0,"39,800"
2349,201503,무악동,현대,114.9,"67,950"
2350,201503,무악동,인왕산아이파크,84.858,"66,500"
2351,201503,무악동,현대,60.0,"37,990"
2352,201503,무악동,인왕산아이파크,84.858,"66,000"
2353,201503,무악동,인왕산아이파크,84.858,"64,400"
2354,201503,무악동,현대,60.0,"37,790"
2355,201503,무악동,현대,114.9,"59,990"
2356,201503,무악동,현대,84.92,"50,950"
2357,201503,무악동,현대,114.9,"59,950"
2358,201503,무악동,현대,60.0,"40,690"
2359,201503,무악동,현대,84.92,"49,350"
2360,201503,무악동,인왕산아이파크,84.858,"60,000"
2361,201503,무악동,인왕산아이파크,157.289,"98,000"
2362,201503,무악동,현대,114.9,"50,990"
2363,201503,무악동,인왕산아이파크,59.993,"49,000"
2364,201503,무악동,인왕산아이파크,84.858,"60,000"
2365,201503,무악동,인왕산아이파크,114.931,"76,500"
2366,201503,무악동,현대,60.0,"39,480"
2367,201503,무악동,현대,60.0,"39,600"
2368,201503,무악동,인왕산아이파크,114.931,"74,500"
2369,201503,무악동,인왕산아이파크,84.858,"57,000"
2370,201503,무악동,현대,60.0,"36,950"
2371,201503,무악동,현대,60.0,"36,980"
2372,201503,무악동,현대,84.92,"47,470"
2373,201503,무악동,현대,114.9,"68,700"
2374,201503,무악동,현대,84.92,"51,970"
2375,201503,무악동,현대,84.92,"56,490"
2376,201503,무악동,현대,60.0,"34,990"
2377,201503,무악동,인왕산아이파크,84.858,"67,000"
2378,201503,무악동,인왕산아이파크,114.931,"72,000"
2379,201503,무악동,현대,84.92,"50,950"
2380,201504,필운동,신동아블루아광화문의꿈,138.66,"81,000"
2381,201504,필운동,신동아블루아광화문의꿈,108.95,"71,000"
2382,201504,사직동,광화문스페이스본(101동~105동),159.01,"105,000"
2383,201504,내수동,경희궁파크팰리스,103.77,"85,000"
2384,201504,익선동,운현신화타워,57.18,"30,900"
2385,201504,인의동,효성쥬얼리시티,92.81,"54,000"
2386,201504,인의동,효성쥬얼리시티,106.81,"60,000"
2387,201504,연건동,이화에수풀,16.98,"17,000"
2388,201504,명륜1가,건양하늘터,67.33,"38,500"
2389,201504,명륜1가,송림아마레스아파트,34.7,"17,500"
2390,201504,명륜1가,리치캐슬아파트,80.37,"38,000"
2391,201504,명륜2가,아남1,84.9,"56,500"
2392,201504,명륜2가,아남3,50.49,"34,800"
2393,201504,명륜2가,아남3,44.37,"33,700"
2394,201504,창신동,MID그린(2동),59.26,"22,000"
2395,201504,창신동,창신쌍용2,64.66,"27,000"
2396,201504,창신동,창신이수,84.5,"45,000"
2397,201504,창신동,창신쌍용1,79.87,"35,600"
2398,201504,창신동,창신쌍용2,54.7,"24,900"
2399,201504,창신동,두산,84.9,"48,000"
2400,201504,창신동,창신쌍용1,79.87,"32,000"
2401,201504,창신동,창신이수,84.5,"45,000"
2402,201504,창신동,창신쌍용1,79.87,"34,600"
2403,201504,창신동,창신쌍용2,106.62,"42,250"
2404,201504,창신동,창신쌍용1,79.87,"34,500"
2405,201504,창신동,두산,59.95,"36,000"
2406,201504,창신동,창신쌍용1,54.7,"28,000"
2407,201504,창신동,창신쌍용2,64.66,"27,800"
2408,201504,창신동,창신쌍용1,54.7,"26,400"
2409,201504,창신동,창신쌍용2,64.66,"27,500"
2410,201504,창신동,창신쌍용2,64.66,"26,900"
2411,201504,창신동,창신쌍용2,54.7,"25,500"
2412,201504,창신동,창신쌍용2,79.87,"31,800"
2413,201504,숭인동,종로중흥S클래스,19.466,"12,850"
2414,201504,숭인동,롯데캐슬천지인,84.95,"54,450"
2415,201504,숭인동,삼전솔하임2차,16.67,"12,200"
2416,201504,숭인동,종로청계힐스테이트,59.9426,"41,600"
2417,201504,숭인동,종로센트레빌,59.92,"37,500"
2418,201504,숭인동,롯데캐슬천지인,112.54,"64,800"
2419,201504,숭인동,삼전솔하임2차,14.69,"12,000"
2420,201504,숭인동,종로청계힐스테이트,114.7153,"59,000"
2421,201504,숭인동,종로중흥S클래스,17.811,"12,850"
2422,201504,숭인동,종로센트레빌,59.92,"39,100"
2423,201504,숭인동,숭인동105동(569-3),59.74,"24,000"
2424,201504,숭인동,종로센트레빌,59.92,"40,500"
2425,201504,숭인동,종로청계힐스테이트,59.9426,"36,000"
2426,201504,숭인동,종로중흥S클래스,19.466,"12,950"
2427,201504,숭인동,종로중흥S클래스,19.466,"13,600"
2428,201504,교북동,동아,59.98,"33,000"
2429,201504,평창동,롯데낙천대,84.21,"47,500"
2430,201504,무악동,인왕산아이파크,59.993,"48,000"
2431,201504,무악동,인왕산아이파크,157.289,"107,500"
2432,201504,무악동,현대,84.92,"54,990"
2433,201504,무악동,인왕산아이파크,84.858,"56,700"
2434,201504,무악동,현대,60.0,"36,780"
2435,201504,무악동,현대,84.92,"51,470"
2436,201504,무악동,인왕산아이파크,157.289,"110,000"
2437,201504,무악동,인왕산아이파크,59.993,"49,400"
2438,201504,무악동,현대,60.0,"37,090"
2439,201504,무악동,현대,84.92,"55,970"
2440,201504,무악동,현대,84.92,"45,990"
2441,201504,무악동,현대,60.0,"37,490"
2442,201505,필운동,신동아블루아광화문의꿈,111.97,"69,500"
2443,201505,사직동,광화문스페이스본(101동~105동),70.8,"64,500"
2444,201505,사직동,광화문스페이스본(106동),162.14,"119,000"
2445,201505,사직동,광화문스페이스본(101동~105동),94.51,"80,000"
2446,201505,사직동,광화문스페이스본(101동~105동),151.81,"102,000"
2447,201505,사직동,광화문스페이스본(101동~105동),94.51,"80,000"
2448,201505,내수동,경희궁의아침2단지,140.78,"108,000"
2449,201505,내수동,경희궁의아침3단지,124.17,"109,000"
2450,201505,내수동,경희궁파크팰리스,146.33,"105,000"
2451,201505,내수동,경희궁의아침4단지,145.96,"112,000"
2452,201505,내수동,킹스매너,210.15,"142,000"
2453,201505,내수동,경희궁의아침4단지,150.77,"118,500"
2454,201505,내수동,경희궁의아침2단지,140.78,"110,000"
2455,201505,견지동,대성스카이렉스,149.72,"90,000"
2456,201505,견지동,대성스카이렉스,116.03,"75,000"
2457,201505,익선동,운현신화타워,97.03,"49,000"
2458,201505,익선동,현대뜨레비앙,28.1,"22,000"
2459,201505,인의동,효성쥬얼리시티,84.98,"45,000"
2460,201505,인의동,효성쥬얼리시티,84.98,"51,800"
2461,201505,연건동,이화에수풀,19.86,"17,500"
2462,201505,연건동,이화에수풀,16.98,"16,480"
2463,201505,연건동,이화에수풀,16.98,"17,500"
2464,201505,충신동,CS타워,22.17,"15,000"
2465,201505,명륜1가,건양하늘터,84.9,"49,000"
2466,201505,창신동,창신쌍용1,79.87,"30,000"
2467,201505,창신동,창신쌍용2,115.53,"42,000"
2468,201505,창신동,창신쌍용2,79.87,"33,500"
2469,201505,창신동,두산,84.9,"48,800"
2470,201505,창신동,창신쌍용2,115.53,"43,000"
2471,201505,창신동,창신쌍용1,79.87,"34,800"
2472,201505,창신동,그린,45.27,"20,000"
2473,201505,창신동,두산,59.95,"38,100"
2474,201505,창신동,창신쌍용1,54.7,"28,200"
2475,201505,창신동,창신쌍용2,79.87,"30,900"
2476,201505,창신동,두산,59.95,"36,200"
2477,201505,창신동,두산,59.95,"38,400"
2478,201505,창신동,두산,59.95,"37,500"
2479,201505,창신동,창신쌍용2,64.66,"28,000"
2480,201505,창신동,창신쌍용2,64.66,"28,000"
2481,201505,창신동,창신쌍용1,79.87,"34,700"
2482,201505,창신동,두산,59.95,"39,700"
2483,201505,창신동,창신쌍용2,54.7,"24,700"
2484,201505,창신동,창신이수,84.5,"46,000"
2485,201505,창신동,창신쌍용2,64.66,"26,500"
2486,201505,숭인동,동문(482-0),59.64,"30,500"
2487,201505,숭인동,종로중흥S클래스,19.466,"12,950"
2488,201505,숭인동,삼전솔하임2차,16.67,"12,450"
2489,201505,숭인동,숭인동105동(569-3),59.74,"23,000"
2490,201505,숭인동,종로청계힐스테이트,114.7153,"56,000"
2491,201505,숭인동,종로센트레빌,84.92,"48,800"
2492,201505,숭인동,종로중흥S클래스,19.466,"13,680"
2493,201505,숭인동,종로동광모닝스카이,15.855,"12,000"
2494,201505,숭인동,삼전솔하임4차,15.09,"13,800"
2495,201505,평창동,갑을아파트,30.46,"13,350"
2496,201505,평창동,삼성,59.97,"29,400"
2497,201505,평창동,벽산블루밍평창힐스,152.06,"86,500"
2498,201505,평창동,삼성,59.97,"32,000"
2499,201505,평창동,롯데캐슬로잔,219.775,"161,000"
2500,201505,평창동,삼성,59.97,"30,000"
2501,201505,평창동,삼성,59.97,"29,000"
2502,201505,부암동,별빛고운,110.34,"31,000"
2503,201505,신영동,대아파크빌,59.22,"27,500"
2504,201505,무악동,인왕산아이파크,84.858,"54,500"
2505,201505,무악동,현대,84.92,"56,490"
2506,201505,무악동,인왕산아이파크,59.993,"50,800"
2507,201505,무악동,현대,114.9,"67,790"
2508,201505,무악동,인왕산아이파크,84.858,"59,800"
2509,201505,무악동,인왕산아이파크,84.858,"64,500"
2510,201505,무악동,현대,60.0,"40,290"
2511,201505,무악동,인왕산아이파크,84.858,"64,750"
2512,201505,무악동,인왕산아이파크,84.858,"65,750"
2513,201505,무악동,인왕산아이파크,59.993,"49,400"
2514,201505,무악동,현대,60.0,"37,490"
2515,201505,무악동,인왕산아이파크,84.858,"69,500"
2516,201506,사직동,광화문스페이스본(101동~105동),95.88,"82,500"
2517,201506,사직동,광화문스페이스본(101동~105동),94.28,"75,000"
2518,201506,사직동,광화문스페이스본(101동~105동),146.92,"104,000"
2519,201506,사직동,광화문스페이스본(101동~105동),136.4,"122,000"
2520,201506,사직동,광화문스페이스본(101동~105동),146.92,"104,000"
2521,201506,내수동,경희궁의아침3단지,124.17,"107,000"
2522,201506,내수동,킹스매너,194.43,"119,000"
2523,201506,내수동,경희궁의아침4단지,124.17,"107,500"
2524,201506,내수동,경희궁의아침4단지,150.48,"115,000"
2525,201506,내수동,경희궁의아침3단지,124.17,"109,500"
2526,201506,내수동,세종로대우,109.91,"65,000"
2527,201506,내수동,경희궁파크팰리스,146.39,"116,000"
2528,201506,익선동,현대뜨레비앙,45.5,"23,000"
2529,201506,인의동,효성쥬얼리시티,84.64,"47,000"
2530,201506,명륜1가,방산아파트,32.53,"11,000"
2531,201506,명륜2가,아남1,84.9,"59,900"
2532,201506,명륜2가,아남1,84.9,"59,500"
2533,201506,명륜2가,아남1,84.8,"54,000"
2534,201506,명륜2가,아남3,65.78,"46,900"
2535,201506,창신동,창신쌍용2,79.87,"30,000"
2536,201506,창신동,두산,84.9,"50,700"
2537,201506,창신동,MID그린(6동),59.04,"24,500"
2538,201506,창신동,두산,59.95,"39,000"
2539,201506,창신동,창신쌍용2,79.87,"32,750"
2540,201506,창신동,그린,45.83,"25,000"
