,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,ymd
78,"109,500",,2008,2019,무악동,인왕산아이파크,10,26,84.858,,60,11110,17,,,201910
79,"94,500",,2015,2019,무악동,인왕산2차아이파크,10,28,84.4541,,88,11110,12,,,201910
80,"98,990",,2000,2019,무악동,현대,10,28,114.9,,82,11110,17,,,201910
0,"107,000",,2008,2019,사직동,광화문스페이스본(101동~105동),11,2,94.51,,9,11110,6,,,201911
1,"97,000",,2008,2019,사직동,광화문스페이스본(101동~105동),11,20,70.8,,9,11110,5,,,201911
2,"163,000",,2004,2019,내수동,경희궁의아침3단지,11,6,149,,72,11110,13,,,201911
3,"122,000",,2003,2019,내수동,경희궁파크팰리스,11,9,117.26,,95,11110,15,,,201911
4,"156,000",,2004,2019,내수동,경희궁의아침3단지,11,11,150.48,,72,11110,7,,,201911
5,"58,500",,1981,2019,신문로1가,신문로맨션,11,26,91.53,,238,11110,10,,,201911
6,"28,850",,2003,2019,익선동,현대뜨레비앙,11,19,45.5,,55,11110,4,,,201911
7,"22,000",,2003,2019,익선동,현대뜨레비앙,11,20,28.1,,55,11110,8,,,201911
8,"68,500",,2006,2019,인의동,효성쥬얼리시티,11,5,84.7,,48-2,11110,18,,,201911
9,"40,000",,2004,2019,이화동,송림아마레스아파트,11,19,84.13,,9-1,11110,3,,,201911
10,"20,500",,2014,2019,연건동,이화에수풀,11,4,16.98,,195-10,11110,4,,,201911
11,"21,500",,2014,2019,연건동,이화에수풀,11,19,16.98,,195-10,11110,12,,,201911
12,"50,000",,2003,2019,명륜1가,리치캐슬아파트,11,30,80.37,,33-85,11110,3,,,201911
13,"55,000",,1999,2019,명륜2가,아남3,11,2,47.43,,237,11110,6,,,201911
14,"86,800",,1995,2019,명륜2가,아남1,11,8,84.9,,4,11110,7,,,201911
15,"86,700",,1995,2019,명륜2가,아남1,11,16,84.9,,4,11110,14,,,201911
16,"69,700",,1999,2019,명륜2가,아남3,11,17,65.78,,237,11110,8,,,201911
17,"89,800",,1995,2019,명륜2가,아남1,11,28,84.9,,4,11110,16,,,201911
18,"29,990",,2002,2019,창신동,MID그린(4동),11,2,59.55,,601-5,11110,3,,,201911
19,"23,500",,2002,2019,창신동,그린,11,5,45.83,,23-326,11110,1,,,201911
20,"59,990",,1999,2019,창신동,두산,11,5,59.95,,232,11110,19,,,201911
21,"61,000",,1999,2019,창신동,두산,11,8,59.95,,232,11110,15,,,201911
22,"82,500",,1999,2019,창신동,두산,11,8,84.9,,232,11110,6,,,201911
23,"44,500",,1993,2019,창신동,창신쌍용2,11,9,54.7,,703,11110,8,,,201911
24,"44,000",,1993,2019,창신동,창신쌍용2,11,10,54.7,,703,11110,10,,,201911
25,"29,300",,1973,2019,창신동,동대문맨션,11,11,74.38,,578-5,11110,9,,,201911
26,"53,900",,1993,2019,창신동,창신쌍용2,11,14,79.87,,703,11110,6,,,201911
27,"27,500",,2002,2019,창신동,MID그린(2동),11,16,59.47,,601-1,11110,6,,,201911
28,"26,500",,2002,2019,창신동,MID그린(8동),11,19,59.01,,602-1,11110,4,,,201911
29,"29,000",,2002,2019,창신동,MID그린(2동),11,23,59.26,,601-1,11110,4,,,201911
30,"59,500",,1999,2019,창신동,두산,11,25,59.95,,232,11110,1,,,201911
31,"82,500",,2008,2019,숭인동,종로센트레빌,11,6,84.92,,2-1,11110,10,,,201911
32,"79,000",,2004,2019,숭인동,롯데캐슬천지인,11,9,84.95,,76,11110,30,,,201911
33,"90,000",,2008,2019,숭인동,종로센트레빌,11,9,114.67,,2-1,11110,6,,,201911
34,"12,000",,2013,2019,숭인동,종로동광모닝스카이,11,11,15.855,,1421-1,11110,10,,,201911
35,"12,800",,2012,2019,숭인동,삼전솔하임2차,11,12,15,,296-19,11110,7,,,201911
36,"54,850",,2009,2019,숭인동,종로청계힐스테이트,11,13,59.9426,,766,11110,1,,,201911
37,"68,500",,2008,2019,숭인동,종로센트레빌,11,18,59.92,,2-1,11110,6,,,201911
38,"36,700",,1979,2019,숭인동,숭인상가,11,19,70.83,,204-11,11110,8,,,201911
39,"66,000",,2008,2019,숭인동,종로센트레빌,11,22,59.92,,2-1,11110,1,,,201911
40,"65,000",,2008,2019,숭인동,종로센트레빌,11,22,59.92,,2-1,11110,2,,,201911
41,"67,800",,2008,2019,숭인동,종로센트레빌,11,23,59.92,,2-1,11110,5,,,201911
42,"13,850",,2014,2019,숭인동,삼전솔하임4차,11,29,15.09,,318-2,11110,14,,,201911
43,"133,000",,2017,2019,평동,경희궁자이(3단지),11,1,59.855,,233,11110,9,,,201911
44,"160,000",,2017,2019,평동,경희궁자이(3단지),11,2,84.614,,233,11110,2,,,201911
45,"150,500",,2017,2019,평동,경희궁자이(3단지),11,13,77.654,,233,11110,9,,,201911
46,"151,500",,2017,2019,평동,경희궁자이(3단지),11,15,84.836,,233,11110,1,,,201911
47,"164,000",,2017,2019,평동,경희궁자이(3단지),11,23,84.836,,233,11110,6,,,201911
48,"134,000",,2017,2019,홍파동,경희궁자이(2단지),11,1,59.855,,199,11110,18,,,201911
49,"152,000",,2017,2019,홍파동,경희궁자이(2단지),11,2,84.944,,199,11110,2,,,201911
50,"135,000",,2017,2019,홍파동,경희궁자이(2단지),11,16,59.895,,199,11110,13,,,201911
51,"170,000",,2017,2019,홍파동,경희궁자이(2단지),11,19,84.614,,199,11110,11,,,201911
52,"148,000",,2017,2019,홍파동,경희궁자이(2단지),11,19,84.944,,199,11110,1,,,201911
53,"160,000",,2017,2019,홍파동,경희궁자이(2단지),11,22,84.907,,199,11110,20,,,201911
54,"77,000",,1995,2019,교북동,동아,11,1,99.29,,101,11110,8,,,201911
55,"130,500",,2009,2019,평창동,엘리시아,11,1,236.07,,66-1,11110,4,,,201911
56,"117,000",,2004,2019,평창동,벽산블루밍평창힐스,11,2,186.9,,45,11110,2,,,201911
57,"18,000",,1997,2019,평창동,갑을아파트,11,5,30.46,,595,11110,13,,,201911
58,"39,000",,1998,2019,평창동,삼성,11,11,59.97,,596,11110,12,,,201911
59,"59,900",,2004,2019,평창동,밀레니엄,11,13,84.41,,179-5,11110,1,,,201911
60,"68,000",,2001,2019,평창동,롯데낙천대,11,25,87.27,,72,11110,10,,,201911
61,"67,000",,2001,2019,평창동,롯데낙천대,11,30,87.27,,72,11110,11,,,201911
62,"44,500",,2006,2019,부암동,별빛고운,11,10,100.69,,235-2,11110,3,,,201911
63,"66,800",,2000,2019,무악동,현대,11,1,60,,82,11110,7,,,201911
64,"84,960",,2000,2019,무악동,현대,11,1,84.92,,82,11110,13,,,201911
65,"134,000",,2008,2019,무악동,인왕산아이파크,11,4,114.931,,60,11110,5,,,201911
66,"65,490",,2000,2019,무악동,현대,11,5,60,,82,11110,10,,,201911
67,"67,190",,2000,2019,무악동,현대,11,6,60,,82,11110,4,,,201911
68,"70,490",,2000,2019,무악동,현대,11,7,60,,82,11110,9,,,201911
69,"148,500",,2008,2019,무악동,인왕산아이파크,11,8,157.289,,60,11110,10,,,201911
70,"89,890",,2000,2019,무악동,현대,11,8,84.92,,82,11110,13,,,201911
71,"106,700",,2008,2019,무악동,인왕산아이파크,11,13,84.858,,60,11110,12,,,201911
72,"112,700",,2008,2019,무악동,인왕산아이파크,11,18,84.858,,60,11110,11,,,201911
73,"63,990",,2000,2019,무악동,현대,11,19,60,,82,11110,4,,,201911
74,"69,700",,2000,2019,무악동,현대,11,19,60,,82,11110,17,,,201911
75,"97,000",,2015,2019,무악동,인왕산2차아이파크,11,19,84.2427,,88,11110,13,,,201911
76,"98,000",,2015,2019,무악동,인왕산2차아이파크,11,19,84.0283,,88,11110,13,,,201911
77,"112,000",,2008,2019,무악동,인왕산아이파크,11,20,84.858,,60,11110,12,,,201911
78,"135,000",,2008,2019,무악동,인왕산아이파크,11,22,114.931,,60,11110,15,,,201911
79,"83,190",,2000,2019,무악동,현대,11,22,84.92,,82,11110,1,,,201911
80,"84,980",,2000,2019,무악동,현대,11,23,84.92,,82,11110,2,,,201911
81,"94,950",,2000,2019,무악동,현대,11,27,114.9,,82,11110,3,,,201911
82,"70,970",,2000,2019,무악동,현대,11,27,60,,82,11110,7,,,201911
83,"103,990",,2000,2019,무악동,현대,11,30,114.9,,82,11110,6,,,201911
84,"106,700",,2008,2019,무악동,인왕산아이파크,11,30,84.858,,60,11110,12,,,201911
85,"107,000",,2008,2019,무악동,인왕산아이파크,11,30,84.858,,60,11110,10,,,201911
86,"109,490",,2000,2019,무악동,현대,11,30,114.9,,82,11110,16,,,201911
0,"94,000",,2007,2019,필운동,신동아블루아광화문의꿈,12,26,107.5,,254,11110,7,,,201912
1,"125,000",,2008,2019,사직동,광화문스페이스본(101동~105동),12,3,126.34,,9,11110,4,,,201912
2,"159,000",,2008,2019,사직동,광화문스페이스본(106동),12,16,153.42,,9-1,11110,11,,,201912
3,"130,000",,2008,2019,사직동,광화문스페이스본(101동~105동),12,18,108.55,,9,11110,5,,,201912
4,"155,000",,2008,2019,사직동,광화문스페이스본(101동~105동),12,23,159.01,,9,11110,9,,,201912
5,"160,000",,2004,2019,내수동,경희궁의아침3단지,12,6,149,,72,11110,16,,,201912
6,"130,000",,2004,2019,내수동,킹스매너,12,12,201.82,,110-15,11110,2,,,201912
7,"143,000",,2004,2019,내수동,경희궁의아침4단지,12,14,124.17,,73,11110,3,,,201912
8,"30,500",,2003,2019,익선동,현대뜨레비앙,12,12,48.54,,55,11110,2,,,201912
9,"85,000",,2006,2019,인의동,효성쥬얼리시티,12,9,106.81,,48-2,11110,13,,,201912
10,"72,000",,2006,2019,인의동,효성쥬얼리시티,12,14,84.64,,48-2,11110,11,,,201912
11,"68,500",,2006,2019,인의동,효성쥬얼리시티,12,23,84.98,,48-2,11110,14,,,201912
12,"84,200",,2006,2019,인의동,효성쥬얼리시티,12,30,98.39,,48-2,11110,16,,,201912
13,"35,000",,2004,2019,이화동,송림아마레스아파트,12,26,84.42,,9-1,11110,4,,,201912
14,"17,000",,2011,2019,충신동,CS타워,12,6,21.94,,62-2,11110,5,,,201912
15,"25,000",,1999,2019,동숭동,동성아파트(1동),12,6,57.96,,4-161,11110,1,,,201912
16,"68,500",,2006,2019,명륜1가,건양하늘터,12,13,84.78,,23,11110,7,,,201912
17,"87,500",,1995,2019,명륜2가,아남1,12,3,84.9,,4,11110,7,,,201912
18,"87,500",,1995,2019,명륜2가,아남1,12,8,84.9,,4,11110,5,,,201912
19,"90,000",,1995,2019,명륜2가,아남1,12,8,84.8,,4,11110,16,,,201912
20,"113,000",,1996,2019,명륜2가,아남2,12,10,114.36,,236,11110,3,,,201912
21,"150,000",,1999,2019,명륜2가,아남3,12,10,172.17,,237,11110,8,,,201912
22,"91,000",,1995,2019,명륜2가,아남1,12,10,84.9,,4,11110,16,,,201912
23,"86,500",,1995,2019,명륜2가,아남1,12,12,84.9,,4,11110,3,,,201912
24,"61,500",,1996,2019,명륜2가,아남2,12,28,59.4,,236,11110,2,,,201912
25,"59,500",,1999,2019,명륜2가,아남3,12,30,47.43,,237,11110,7,,,201912
26,"90,000",,1995,2019,명륜2가,아남1,12,31,84.9,,4,11110,15,,,201912
27,"87,000",,1999,2019,창신동,두산,12,6,84.9,,232,11110,13,,,201912
28,"59,500",,1992,2019,창신동,창신쌍용1,12,9,79.87,,702,11110,11,,,201912
29,"50,000",,1993,2019,창신동,창신쌍용2,12,10,79.87,,703,11110,15,,,201912
30,"82,000",,1999,2019,창신동,두산,12,13,84.9,,232,11110,1,,,201912
31,"55,000",,1993,2019,창신동,창신쌍용2,12,13,79.87,,703,11110,8,,,201912
32,"89,900",,1999,2019,창신동,두산,12,14,84.9,,232,11110,11,,,201912
33,"49,900",,1993,2019,창신동,창신쌍용2,12,14,64.66,,703,11110,10,,,201912
34,"50,000",,1993,2019,창신동,창신쌍용2,12,16,64.66,,703,11110,11,,,201912
35,"62,000",,1999,2019,창신동,두산,12,18,59.95,,232,11110,23,,,201912
36,"49,500",,1993,2019,창신동,창신쌍용2,12,18,64.66,,703,11110,10,,,201912
37,"60,000",,1993,2019,창신동,창신쌍용2,12,18,115.53,,703,11110,1,,,201912
38,"25,500",,1999,2019,창신동,덕산,12,21,59.28,,639-50,11110,3,,,201912
39,"43,800",,1993,2019,창신동,창신쌍용2,12,21,54.7,,703,11110,5,,,201912
40,"44,700",,1993,2019,창신동,창신쌍용2,12,21,64.66,,703,11110,2,,,201912
41,"55,900",,1993,2019,창신동,창신쌍용2,12,22,79.87,,703,11110,8,,,201912
42,"70,000",,1992,2019,창신동,창신쌍용1,12,23,106.62,,702,11110,13,,,201912
43,"51,700",,1992,2019,창신동,창신쌍용1,12,24,54.7,,702,11110,6,,,201912
44,"34,100",,1966,2019,창신동,동대문,12,25,28.8,,328-17,11110,3,,,201912
45,"56,700",,1993,2019,창신동,창신쌍용2,12,25,79.87,,703,11110,6,,,201912
46,"55,800",,1993,2019,창신동,창신쌍용2,12,27,79.87,,703,11110,9,,,201912
47,"45,950",,1993,2019,창신동,창신쌍용2,12,31,64.66,,703,11110,3,,,201912
48,"47,500",,1993,2019,창신동,창신쌍용2,12,31,64.66,,703,11110,4,,,201912
49,"11,700",,2014,2019,숭인동,숭인한양LEEPS,12,2,12.78,,1421-2,11110,4,,,201912
50,"62,400",,2009,2019,숭인동,종로청계힐스테이트,12,6,59.9426,,766,11110,1,,,201912
51,"80,000",,2008,2019,숭인동,종로센트레빌,12,7,84.92,,2-1,11110,3,,,201912
52,"69,500",,2008,2019,숭인동,종로센트레빌,12,7,59.92,,2-1,11110,6,,,201912
53,"13,000",,2013,2019,숭인동,종로중흥S클래스,12,13,17.811,,202-3,11110,15,,,201912
54,"80,000",,2004,2019,숭인동,롯데캐슬천지인,12,14,84.95,,76,11110,11,,,201912
55,"80,000",,2008,2019,숭인동,종로센트레빌,12,17,84.92,,2-1,11110,3,,,201912
56,"11,700",,2012,2019,숭인동,삼전솔하임2차,12,20,14.69,,296-19,11110,6,,,201912
57,"80,500",,2008,2019,숭인동,종로센트레빌,12,23,84.92,,2-1,11110,10,,,201912
58,"66,500",,2009,2019,숭인동,종로청계힐스테이트,12,23,59.9426,,766,11110,3,,,201912
59,"65,800",,2008,2019,숭인동,종로센트레빌,12,27,59.92,,2-1,11110,1,,,201912
60,"129,000",,2017,2019,평동,경희궁자이(3단지),12,5,59.755,,233,11110,7,,,201912
61,"140,000",,2017,2019,평동,경희궁자이(3단지),12,16,59.855,,233,11110,4,,,201912
62,"166,500",,2017,2019,평동,경희궁자이(3단지),12,21,84.836,,233,11110,4,,,201912
63,"150,000",,2017,2019,홍파동,경희궁자이(2단지),12,4,84.944,,199,11110,1,,,201912
64,"160,500",,2017,2019,홍파동,경희궁자이(2단지),12,7,84.614,,199,11110,2,,,201912
65,"170,000",,2017,2019,홍파동,경희궁자이(2단지),12,7,84.614,,199,11110,6,,,201912
66,"169,000",,2017,2019,홍파동,경희궁자이(2단지),12,7,84.836,,199,11110,7,,,201912
67,"235,000",,2017,2019,홍파동,경희궁자이(2단지),12,16,116.986,,199,11110,6,,,201912
68,"98,000",,2017,2019,교북동,경희궁자이(4단지),12,21,45.879,,126,11110,8,,,201912
69,"98,000",,2017,2019,교북동,경희궁자이(4단지),12,22,45.879,,126,11110,8,,,201912
70,"82,800",,2017,2019,교북동,경희궁자이(4단지),12,26,37.2635,,126,11110,9,,,201912
71,"50,000",,1998,2019,평창동,삼성,12,14,84.93,,596,11110,4,,,201912
72,"94,500",,2003,2019,평창동,크래스빌,12,18,194.59,,46-1,11110,1,,,201912
73,"97,000",,2009,2019,평창동,엘리시아,12,23,206.22,,66-1,11110,2,,,201912
74,"96,500",,2009,2019,평창동,엘리시아,12,27,200.19,,66-1,11110,4,,,201912
75,"38,700",,1998,2019,평창동,삼성,12,28,59.97,,596,11110,11,,,201912
76,"25,000",,1997,2019,평창동,갑을아파트,12,31,64.88,,595,11110,11,,,201912
77,"84,960",,2000,2019,무악동,현대,12,3,84.92,,82,11110,2,,,201912
78,"97,500",,2015,2019,무악동,인왕산2차아이파크,12,4,84.0283,,88,11110,7,,,201912
79,"130,000",,2008,2019,무악동,인왕산아이파크,12,13,114.931,,60,11110,7,,,201912
80,"106,000",,2008,2019,무악동,인왕산아이파크,12,16,84.858,,60,11110,7,,,201912
81,"130,000",,2008,2019,무악동,인왕산아이파크,12,28,114.931,,60,11110,3,,,201912
82,"90,800",,2000,2019,무악동,현대,12,28,84.92,,82,11110,15,,,201912
0,"100,000",,2007,2020,필운동,신동아블루아광화문의꿈,1,3,111.97,,254,11110,6,,,202001
1,"162,000",,2008,2020,사직동,광화문스페이스본(106동),1,2,163.33,,9-1,11110,2,,,202001
2,"88,000",,1994,2020,내수동,세종로대우,1,6,109.91,,167,11110,11,,,202001
3,"130,000",,2004,2020,내수동,킹스매너,1,9,194.43,,110-15,11110,4,,,202001
4,"149,000",,2003,2020,내수동,경희궁파크팰리스,1,20,148.09,,95,11110,8,,,202001
5,"52,000",,2006,2020,인의동,효성쥬얼리시티,1,10,84.7,,48-2,11110,8,,,202001
6,"69,000",,2006,2020,인의동,효성쥬얼리시티,1,12,84.7,,48-2,11110,14,,,202001
7,"72,000",,2006,2020,인의동,효성쥬얼리시티,1,15,84.7,,48-2,11110,12,,,202001
8,"84,800",,2006,2020,인의동,효성쥬얼리시티,1,30,106.81,,48-2,11110,11,,,202001
9,"25,000",,2017,2020,효제동,포레스트힐시티,1,10,22.0584,,65-2,11110,9,,,202001
10,"21,500",,2014,2020,연건동,이화에수풀,1,18,16.98,,195-10,11110,7,,,202001
11,"17,600",,2011,2020,충신동,CS타워,1,18,21.94,,62-2,11110,8,,,202001
12,"89,800",,1995,2020,명륜2가,아남1,1,18,84.9,,4,11110,5,,,202001
13,"57,000",,1999,2020,명륜2가,아남3,1,22,44.37,,237,11110,8,,,202001
14,"89,000",,1995,2020,명륜2가,아남1,1,23,84.9,,4,11110,12,,,202001
15,"34,500",,1999,2020,명륜3가,한빛,1,10,59.73,,1-30,11110,4,,,202001
16,"51,000",,1993,2020,창신동,창신쌍용2,1,3,79.87,,703,11110,3,,,202001
17,"49,500",,1993,2020,창신동,창신쌍용2,1,3,64.66,,703,11110,6,,,202001
18,"31,000",,1992,2020,창신동,창신쌍용1,1,3,54.7,,702,11110,5,,,202001
19,"64,000",,1999,2020,창신동,두산,1,3,59.95,,232,11110,4,,,202001
20,"64,800",,1992,2020,창신동,창신쌍용1,1,4,79.87,,702,11110,3,,,202001
21,"54,500",,1993,2020,창신동,창신쌍용2,1,7,79.87,,703,11110,6,,,202001
22,"49,400",,1992,2020,창신동,창신쌍용1,1,9,54.7,,702,11110,2,,,202001
23,"33,000",,1999,2020,창신동,덕산,1,9,59.22,,639-50,11110,2,,,202001
24,"44,400",,1993,2020,창신동,창신쌍용2,1,11,54.7,,703,11110,3,,,202001
25,"37,000",,1973,2020,창신동,동대문맨션,1,13,95.54,,578-5,11110,7,,,202001
26,"56,700",,1993,2020,창신동,창신쌍용2,1,17,79.87,,703,11110,14,,,202001
27,"49,000",,1993,2020,창신동,창신쌍용2,1,17,64.66,,703,11110,3,,,202001
28,"44,500",,1993,2020,창신동,창신쌍용2,1,18,54.7,,703,11110,5,,,202001
29,"57,800",,1993,2020,창신동,창신쌍용2,1,18,79.87,,703,11110,10,,,202001
30,"59,000",,1992,2020,창신동,창신쌍용1,1,18,79.87,,702,11110,13,,,202001
31,"68,500",,1992,2020,창신동,창신쌍용1,1,19,106.62,,702,11110,1,,,202001
32,"68,000",,1992,2020,창신동,창신쌍용1,1,20,79.87,,702,11110,11,,,202001
33,"25,500",,1999,2020,창신동,덕산,1,21,59.28,,639-50,11110,3,,,202001
34,"60,000",,1992,2020,창신동,창신쌍용1,1,22,79.87,,702,11110,6,,,202001
35,"46,700",,1993,2020,창신동,창신쌍용2,1,29,64.66,,703,11110,4,,,202001
36,"48,500",,1993,2020,창신동,창신쌍용2,1,30,64.66,,703,11110,6,,,202001
37,"68,000",,2008,2020,숭인동,종로센트레빌,1,2,59.92,,2-1,11110,7,,,202001
38,"78,000",,2008,2020,숭인동,종로센트레빌,1,4,84.92,,2-1,11110,1,,,202001
39,"12,250",,2013,2020,숭인동,종로동광모닝스카이,1,7,15.855,,1421-1,11110,15,,,202001
40,"68,500",,2008,2020,숭인동,종로센트레빌,1,8,59.92,,2-1,11110,10,,,202001
41,"69,500",,2008,2020,숭인동,종로센트레빌,1,9,59.92,,2-1,11110,4,,,202001
42,"98,500",,2004,2020,숭인동,롯데캐슬천지인,1,11,112.54,,76,11110,30,,,202001
43,"100,000",,2009,2020,숭인동,종로청계힐스테이트,1,13,114.7153,,766,11110,5,,,202001
44,"81,000",,2008,2020,숭인동,종로센트레빌,1,14,84.92,,2-1,11110,9,,,202001
45,"32,500",,1997,2020,숭인동,"동문(비동,씨동)(494-0)",1,14,59.94,,494,11110,6,,,202001
46,"84,500",,2008,2020,숭인동,종로센트레빌,1,18,84.92,,2-1,11110,11,,,202001
47,"10,000",,2013,2020,숭인동,종로동광모닝스카이,1,20,15.855,,1421-1,11110,16,,,202001
48,"10,000",,2013,2020,숭인동,종로동광모닝스카이,1,20,15.855,,1421-1,11110,13,,,202001
49,"11,800",,2013,2020,숭인동,종로동광모닝스카이,1,21,15.855,,1421-1,11110,10,,,202001
50,"81,000",,2008,2020,숭인동,종로센트레빌,1,22,84.92,,2-1,11110,6,,,202001
51,"14,900",,2013,2020,숭인동,종로동광모닝스카이,1,31,15.855,,1421-1,11110,10,,,202001
52,"197,500",,2017,2020,홍파동,경희궁자이(2단지),1,6,101.991,,199,11110,7,,,202001
53,"168,000",,2017,2020,홍파동,경희궁자이(2단지),1,13,84.836,,199,11110,13,,,202001
54,"8,300",,1971,2020,행촌동,대성아파트,1,4,19.27,,41-1,11110,4,,,202001
55,"57,000",,2019,2020,구기동,마운틴뷰,1,9,73.39,,125-5,11110,5,,,202001
56,"64,200",,2001,2020,평창동,롯데낙천대,1,4,84.82,,72,11110,11,,,202001
57,"53,000",,1998,2020,평창동,삼성,1,13,84.93,,596,11110,6,,,202001
58,"173,000",,2009,2020,평창동,롯데캐슬로잔,1,13,239.484,,108,11110,7,,,202001
59,"63,700",,2001,2020,평창동,롯데낙천대,1,18,84.82,,72,11110,2,,,202001
60,"40,500",,1998,2020,평창동,삼성,1,18,59.97,,596,11110,10,,,202001
61,"48,850",,1998,2020,평창동,삼성,1,28,84.98,,596,11110,3,,,202001
62,"58,990",,2000,2020,무악동,현대,1,14,60,,82,11110,1,,,202001
63,"79,000",,2000,2020,무악동,현대,1,18,60,,82,11110,3,,,202001
64,"116,500",,2008,2020,무악동,인왕산아이파크,1,18,84.858,,60,11110,11,,,202001
0,"96,000",,2007,2020,필운동,신동아블루아광화문의꿈,2,21,108.95,,254,11110,7,,,202002
1,"115,000",,2008,2020,사직동,광화문스페이스본(101동~105동),2,5,94.51,,9,11110,3,,,202002
2,"110,000",,2008,2020,사직동,광화문스페이스본(101동~105동),2,18,94.51,,9,11110,6,,,202002
3,"125,000",,2008,2020,사직동,광화문스페이스본(101동~105동),2,21,147.31,,9,11110,2,,,202002
4,"98,000",,2008,2020,사직동,광화문스페이스본(101동~105동),2,27,70.8,,9,11110,4,,,202002
5,"140,000",,2004,2020,내수동,경희궁의아침2단지,2,1,124.17,,71,11110,3,,,202002
6,"61,500",,1994,2020,내수동,세종로대우,2,20,66.96,,167,11110,12,,,202002
7,"139,000",,2004,2020,내수동,경희궁의아침2단지,2,25,124.17,,71,11110,15,,,202002
8,"80,000",,2008,2020,견지동,대성스카이렉스,2,4,116.03,,110,11110,8,,,202002
9,"37,500",,1998,2020,익선동,운현신화타워,2,13,47.61,,30-6,11110,15,,,202002
10,"28,900",,2003,2020,익선동,현대뜨레비앙,2,13,45.5,,55,11110,6,,,202002
11,"32,500",,2003,2020,익선동,현대뜨레비앙,2,24,48.54,,55,11110,8,,,202002
12,"31,500",,2003,2020,익선동,현대뜨레비앙,2,29,48.54,,55,11110,6,,,202002
13,"74,500",,2006,2020,인의동,효성쥬얼리시티,2,1,84.64,,48-2,11110,17,,,202002
14,"73,000",,2006,2020,인의동,효성쥬얼리시티,2,24,84.7,,48-2,11110,8,,,202002
15,"87,000",,2006,2020,명륜1가,렉스빌,2,7,115.79,,19,11110,6,,,202002
16,"48,000",,1993,2020,창신동,창신쌍용2,2,4,64.66,,703,11110,3,,,202002
17,"65,500",,1999,2020,창신동,두산,2,5,59.95,,232,11110,4,,,202002
18,"45,000",,1993,2020,창신동,창신쌍용2,2,7,54.7,,703,11110,10,,,202002
19,"26,500",,1994,2020,창신동,창림,2,11,58.62,,639-20,11110,1,,,202002
20,"28,000",,2002,2020,창신동,MID그린(8동),2,13,59.94,,602-1,11110,4,,,202002
21,"41,700",,1993,2020,창신동,창신쌍용2,2,14,54.7,,703,11110,1,,,202002
22,"51,000",,1993,2020,창신동,창신쌍용2,2,18,64.66,,703,11110,8,,,202002
23,"58,900",,1992,2020,창신동,창신쌍용1,2,19,79.87,,702,11110,11,,,202002
24,"67,300",,2003,2020,창신동,창신이수,2,19,84.5,,23-816,11110,6,,,202002
25,"49,800",,1993,2020,창신동,창신쌍용2,2,20,64.66,,703,11110,14,,,202002
26,"67,000",,1992,2020,창신동,창신쌍용1,2,21,79.87,,702,11110,8,,,202002
27,"67,000",,1992,2020,창신동,창신쌍용1,2,21,79.87,,702,11110,8,20.03.16,O,202002
28,"58,000",,1992,2020,창신동,창신쌍용1,2,22,79.87,,702,11110,13,,,202002
29,"50,000",,1993,2020,창신동,창신쌍용2,2,27,64.66,,703,11110,3,,,202002
30,"89,000",,2003,2020,창신동,창신이수,2,27,120.84,,23-816,11110,6,,,202002
31,"12,900",,2012,2020,숭인동,삼전솔하임2차,2,5,15,,296-19,11110,9,,,202002
32,"12,800",,2013,2020,숭인동,종로중흥S클래스,2,6,17.811,,202-3,11110,5,,,202002
33,"84,700",,2008,2020,숭인동,종로센트레빌,2,9,84.92,,2-1,11110,10,,,202002
34,"69,000",,2008,2020,숭인동,종로센트레빌,2,18,59.92,,2-1,11110,11,,,202002
35,"89,500",,2009,2020,숭인동,종로청계힐스테이트,2,22,84.9478,,766,11110,12,,,202002
36,"29,500",,2000,2020,숭인동,숭인동105동(569-3),2,22,59.74,,569-3,11110,6,,,202002
37,"66,000",,2009,2020,숭인동,종로청계힐스테이트,2,23,59.9426,,766,11110,2,,,202002
38,"22,000",,1997,2020,숭인동,오성,2,26,56.66,,888,11110,1,,,202002
39,"141,000",,2017,2020,평동,경희궁자이(3단지),2,24,59.855,,233,11110,15,,,202002
40,"53,000",,1998,2020,평창동,삼성,2,1,84.93,,596,11110,4,,,202002
41,"15,000",,1997,2020,평창동,갑을아파트,2,8,32.56,,595,11110,12,,,202002
42,"90,000",,2004,2020,평창동,벽산블루밍평창힐스,2,8,150.94,,45,11110,1,,,202002
43,"17,500",,1997,2020,평창동,갑을아파트,2,11,32.56,,595,11110,9,,,202002
44,"79,000",,2001,2020,평창동,롯데낙천대,2,14,110.53,,72,11110,9,,,202002
45,"49,800",,1998,2020,평창동,삼성,2,17,84.93,,596,11110,2,,,202002
46,"70,000",,2005,2020,평창동,형우럭스빌(33-1),2,17,128.26,,33-1,11110,6,,,202002
47,"39,000",,1998,2020,평창동,삼성,2,18,59.97,,596,11110,12,,,202002
48,"38,000",,1998,2020,신영동,대아파크빌,2,11,59.22,,254,11110,13,,,202002
49,"91,000",,2008,2020,무악동,인왕산아이파크,2,1,59.993,,60,11110,7,,,202002
50,"103,000",,2015,2020,무악동,인왕산2차아이파크,2,10,84.0284,,88,11110,14,,,202002
51,"87,700",,2000,2020,무악동,현대,2,15,84.92,,82,11110,14,,,202002
